possibly_sensitive,lang,id,text,public_metrics,author_id,created_at,in_reply_to_user_id,withheld
False,en,1536030820141391872,"Academic Programs Abroad unites academic excellence with the beauty and richness of French and Francophone culture to provide an immersive study abroad experience that your future self will thank you for!
https://t.co/2nByVW06Ts
.
.
#apa #dakar #paris #france #senegal #goabroad https://t.co/mH7QnTuqrg","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",298496838,2022-06-12T17:01:00.000Z,,
False,en,1536030795873275911,"🇲🇫🔥Theme : the classroom/la classe

➡️ a written test = un devoir sur table
➡️ an exam = un examen
➡️ a mock exam = un examen blanc
 #French #LearningFrench #Paris","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",899179967233372160,2022-06-12T17:00:54.000Z,,
False,en,1536030738247737344,"Free Indy Film: Are you in recovery? Are you afraid to be in recovery? PTSD, Anxiety, depression? How about a dose of comedy to heal your pain? #True #ohio #iowa #loyola #wildcats #tigerswoods #pga #club #baseball #california #texas #va #rsa #paris #aoc","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",758013822,2022-06-12T17:00:40.000Z,,
False,en,1536030691972063232,"Lowest waiting times in #DLP:
Crush's Coaster - 0 min
Indiana Jones and the Temple of Peril - 5 min
Le Pays des Contes de Fées - 5 min
Phantom Manor - 5 min
Ratatouille: The Adventure (Single rider) - 5 min
https://t.co/4WMKwmS4lW #DLP #DLPLive #DisneylandParis #Paris https://t.co/uA6scJ1mdp","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",791590844050599936,2022-06-12T17:00:29.000Z,,
False,und,1536030665162080257,"#CHICAGO
#USA #MUSIC #NEWS
#london #paris #denhaag #münchen

12:00

https://t.co/OiVI1bPPqj","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1518643277511426048,2022-06-12T17:00:23.000Z,,
False,fr,1536030292124762117,Tiers-monde #Paris #saccageparis https://t.co/2TEkYqQpvb,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",334365920,2022-06-12T16:58:54.000Z,,
False,ar,1536030282217885700,"من أقوى و أغلى لحظات اللي كانت بالحفل أكيييد 🥺🖤 
انه قد ايه غاليه ع الكل و قد ايه بنحبها 🖤 
The One &amp; Only @NancyAjram 
🖤♥️🖤 #Paris #نانسي_في_الاولمبيا https://t.co/VxScePyMC1","{'retweet_count': 1, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",271524957,2022-06-12T16:58:52.000Z,,
False,ca,1536030106937872391,"Georges Clairin, Portrait de Sarah Bernhardt, 1876 .. سارة برنارد سنة 
١٨٧٦ .. #paris #france à Paris, France https://t.co/k8vbyzbrmd","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",14700145,2022-06-12T16:58:10.000Z,,
False,en,1536030097362276353,"Soon will be on #Binance ✌️🚀 
#Crypto #CryptocurrencyNews #Amsterdam #Paris #Milano #Madrid #London #Lisboa #Tokyo #Shenzhen #NewYork #Miami #LosAngeles #RiodeJaneiro #Mexico #Marrakech #Dubai #Kuwait https://t.co/Pm9BuFInYx","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1406976150975483908,2022-06-12T16:58:07.000Z,,
False,fr,1536029896178270208,#Paris : l’avocat prenait des photos sous les jupes des filles dans le métro !  https://t.co/1GBypyDsXB,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1471038036746153991,2022-06-12T16:57:19.000Z,,
False,pt,1536029560545738753,"Ela é muito linda para tirar um foto só 🥺❤️
.
#TourEiffel #Paris #Apaixonada #Trip #Eurotrip #Voyager #trocadéro em Tour Eiffel https://t.co/k61WeRRx1k","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",88308298,2022-06-12T16:55:59.000Z,,
False,fr,1536029239237128193,"RDV ce mercredi sur #Paris pour un accueil chez #ExtinctionRebellion ⏳
https://t.co/CZ7Thp32E0","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1313466673362546689,2022-06-12T16:54:43.000Z,,
False,fr,1536029149474836483,"@FRANCE24 L'#abstention au #1erTour des #Législatives2022 est estimée à 52,8 % par Ipsos/Sopra Steria.

""Un record historique"", rappelle notre journaliste @sylvainf24 depuis #Paris https://t.co/0fwKleuoxt","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",11752512,2022-06-12T16:54:21.000Z,1994321.0,
False,en,1536029082269491200,"Dream until your dreams come true

#paris #France https://t.co/nq9YpmumcE","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1335777090537447424,2022-06-12T16:54:05.000Z,,
False,fr,1536029005215834112,"#SeineSaintDenis 
#paris
#Marseille 
#lyon
Etc
Grandes villes votez jusqu'à 20h !
✌️🍓💋❤️ https://t.co/1DYgbvcL0Y","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1343547225604038656,2022-06-12T16:53:47.000Z,,
True,fr,1536028783710437378,"Power B-B-M : l'Algérie a annoncé la suspension immédiate du traité d’amitié et de bon voisinage conclu avec l’Espagne en 2002 suite à l'affaire du Sahara Occidental.

Mon site  
https://t.co/Yt8GHKXMH8

#arabgay 
#blackgaymen
#mnwo
#bnwo
#Paris 
#France https://t.co/iPiTK07iSW","{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",1264919095356657664,2022-06-12T16:52:54.000Z,,
False,und,1536028705587347460,#fleurs #coursaintemilion et #parcdebercy #paris https://t.co/A4RfZmVf8u,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",548632093,2022-06-12T16:52:36.000Z,,
False,en,1536028422819876864,"I love the people living in rue Picot, they can split a brick with one hand. #Paris","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",794485412328800256,2022-06-12T16:51:28.000Z,,
False,fr,1536028406462169089,"@SitgesFranck Bon conseil: rester tout le temps mobile dans la gare du nord et sur son parvis, sinon vous allez vite vous faire détrousser.
Ah #Paris et ses jolies surprises, rien de tel pour amuser les touristes.
#saccageparis","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",991737936,2022-06-12T16:51:24.000Z,2781878260.0,
False,fr,1536028266099884034,"⁦@Elisabeth_Borne⁩ ⁦@RATPgroup⁩ ⁦@ClientsRATP⁩ ⁦@RER_A⁩ ⁦@IDFmobilites⁩ ⁦@Anne_Hidalgo⁩ ⁦@Prefet75_IDF⁩ ⁦@vpecresse⁩ ⁦@pgcaParis⁩ ⁦@GDarmanin⁩ 
Station RER de Nation, Paris, France,    juin 2022
#France #Paris #Macronie https://t.co/eeWSY2vlHA","{'retweet_count': 3, 'reply_count': 0, 'like_count': 4, 'quote_count': 1}",894478705829044224,2022-06-12T16:50:51.000Z,,
False,en,1536028215709511680,https://t.co/irfayVqZLK | https://t.co/VIOKGWlB8I | #nowplaying Christopher Cross - Sailing - #smoothjazz #nola #newyork #losangeles #miami #london #paris #montecarlo,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",825790602830815233,2022-06-12T16:50:39.000Z,,
False,fr,1536028089943314440,"✌Que des #bonnesvibes #EnCeMomentSur :

 ➡️ https://t.co/M4Pwl2Zpth

Naps - Best life (feat. Gims)

#Paris #Radio #FêteDeLaMusique #music #FDLM2022

➡Téléchargez l'appli android : https://t.co/2wkbN4srb0 https://t.co/ikQjwjnqNU","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",971844112575057920,2022-06-12T16:50:09.000Z,,
False,fr,1536028051812732928,"@FRANCE24 L'#abstention au #1erTour des #Législatives2022 est estimée à 52,8 % par Ipsos/Sopra Steria.

""Un record historique"", rappelle notre journaliste @sylvainf24 depuis #Paris https://t.co/oLt2Z7fcNS","{'retweet_count': 7, 'reply_count': 1, 'like_count': 11, 'quote_count': 1}",25048816,2022-06-12T16:50:00.000Z,25048816.0,
False,fr,1536027950134484992,Chemin faisant... #Paris ☀️ https://t.co/HYzWT5AXLQ,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",1289554180244463622,2022-06-12T16:49:35.000Z,,
False,es,1536027761982283779,"De día, un sueño hecho realidad en el que derrame una lágrima. 

#travel #viaje #feliz #happy #paris #gracias #eiffeltower https://t.co/pbYFGOBcFb","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",377408443,2022-06-12T16:48:51.000Z,,
False,es,1536027705401135105,"De día, un sueño hecho realidad en el que derrame una lágrima. 

#travel #viaje #feliz #happy #paris #gracias #eiffeltower https://t.co/dUM8QRMYMZ","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",377408443,2022-06-12T16:48:37.000Z,,
False,fr,1536027696127479817,"2007 - Notre-Dame de Paris, the Bell Towers. Île de la Cité, Paris.

Panasonic Lumix DMC-TZ3.

#paris #parisienne #france #europe #belleépoque #urban #architecture #street #notredamedeparis #notredame #lumixtz3 #pointandshoot #panasonic #panasoniclumix #… https://t.co/IJTLr884fJ https://t.co/M15gBzc3a3","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",148530183,2022-06-12T16:48:35.000Z,,
False,fr,1536027681061584897,"2007 - Notre-Dame de Paris, the Bell Towers. Île de la Cité, Paris.

I believe this is Emmanuel, cast in 1686. It rang during the liberation of Paris in 1944.

Panasonic Lumix DMC-TZ3.

#paris #parisienne #france #europe #belleépoque #urban #architecture… https://t.co/szwX9tN24U https://t.co/hxUCJNeP42","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",148530183,2022-06-12T16:48:31.000Z,,
False,fr,1536027666419179520,"A voté ✅

#legislatives2022 #Paris https://t.co/1OrdWwiQHL","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2887289681,2022-06-12T16:48:28.000Z,,
False,en,1536027492456222723,HELP US FIND DENISE❤ #DenisePipitone #Missing #Desaparecida #Disparue #Italy #MazaraDelVallo #Sicily #Europe #World #PieraMaggio #PietroPulizzi #NewYork #London #Madrid #Barcelona #BuenosAires #Paris #Lisboa #Istanbul #Dubai #Amsterdam #Bucarest #RiodeJaneiro #Berlin #Glasgow https://t.co/noVick3EHD,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1427960650551242760,2022-06-12T16:47:46.000Z,,
False,und,1536027312675774473,#streetphotography #paris #citylights  #gn https://t.co/Ik0rkjLsfd,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",1526503738529222656,2022-06-12T16:47:04.000Z,,
False,fr,1536027310528290816,Inondations de Paris - A la Gare Saint-Lazare à Paris 8e (Paris).  #CartePostaleAncienne #Paris 👉 https://t.co/lcVb96ioq9 https://t.co/yowhLnGNdm,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",1405930262651932674,2022-06-12T16:47:03.000Z,,
False,en,1536027285417074688,"The story of a couple forced into marriage in colonial  New Orleans.
https://t.co/E73YhxfFbI #forcedmarriage #neworleans #paris #colonial #marryingfreedom #suzzannesullivan https://t.co/w46FLTYPc3","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1484956844485488647,2022-06-12T16:46:57.000Z,,
False,el,1536027202512465922,ΛΕΥΚΗ ΚΑΙ ΜΑΥΡΗ ΑΔΕΛΦΟΤΗΤΑ #Μητσοτακης #Τουρκια #Paris https://t.co/5gwsw0XP3w,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2491847580,2022-06-12T16:46:37.000Z,,
False,es,1536027166315536390,"@jorgenavas84 Estuvo genial, obvio que lo vi por tiktok me encanto todo, ver a #Mya en el escenario juntas después de 20años fue brutal me gustaría una reunión de todas seria explosivo. #Paris es un diamante humano 🤣🤣🤣","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",933003254,2022-06-12T16:46:29.000Z,717106534.0,
False,en,1536026891492249602,It's (temporarily) possible to make a reservation again as an annual passholder on 23-07-2022. #DLP #DLPLive #DisneylandParis #Paris,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",791590844050599936,2022-06-12T16:45:23.000Z,,
False,fr,1536026873003745282,"Livraison discrète 🍁🇫🇷

Snap: weed_store2
Télégram: https://t.co/ktGe7JW1xd

#paris #citation #saintdenis #Python #Java #JavaScript  #ReactJS #Serverless #IoT #Linux #100DaysofCode #PSG #france #weed #beuh #cocaine #drogue #Toulouse  #Lyon #rastabot #nuitdebout #WomenInTech https://t.co/TUeBTQw4wY","{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1462737020569194505,2022-06-12T16:45:19.000Z,,
False,pt,1536026852795482112,"a voté 🗳 a #Paris 17e 
#Jevote #legislatives2022 #Circo7504 https://t.co/8dwWx4Qq5G","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",45343260,2022-06-12T16:45:14.000Z,,
False,fr,1536026713335136257,"Livraison discrète 🍁🇫🇷

Snap: weed_store2
Télégram: https://t.co/7NqTidIIs8

#paris #citation #saintdenis #Python #Java #JavaScript  #ReactJS #Serverless #IoT #Linux #100DaysofCode #PSG #france #weed #beuh #cocaine #drogue #Toulouse  #Lyon #rastabot #nuitdebout #WomenInTech https://t.co/z2eLwflLHV","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1469246242140139520,2022-06-12T16:44:41.000Z,,
False,fr,1536026530651979780,"Livraison discrète 🍁🇫🇷

Snap: weed_store2
Télégram: https://t.co/4d6bTy39ym

#paris #citation #saintdenis #Python #Java #JavaScript  #ReactJS #Serverless #IoT #Linux #100DaysofCode #PSG #france #weed #beuh #cocaine #drogue #Toulouse  #Lyon #rastabot #nuitdebout #WomenInTech https://t.co/P9tTStyl9n","{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1535046002910035974,2022-06-12T16:43:57.000Z,,
False,fr,1536026292713361413,The Montmartre Paris Daily est sorti de presse! https://t.co/bCk8WDyMNT #paris #art,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",704672390631067648,2022-06-12T16:43:00.000Z,,
False,fr,1536026248773877762,"Livraison discrète 🍁🇫🇷

Snap: weed_store2
Télégram: https://t.co/9pSiGNjiGf

#paris #citation #saintdenis #Python #Java #JavaScript  #ReactJS #Serverless #IoT #Linux #100DaysofCode #PSG #france #weed #beuh #cocaine #drogue #Toulouse  #Lyon #rastabot #nuitdebout #WomenInTech https://t.co/TXUmnBCvLU","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1501330435699363849,2022-06-12T16:42:50.000Z,,
False,und,1536026224329478144,#legislatives2022  #poetry #paris https://t.co/GrdqmWJ1eo,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1522301583501021186,2022-06-12T16:42:44.000Z,,
False,und,1536026066405543937,#HidalgoDemission #Paris https://t.co/f49ImLFTUD,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3339388942,2022-06-12T16:42:06.000Z,,
False,fr,1536025921211273216,Super redécouverte du plus beau musée de #Paris @museecluny . Un grand merci @Gregoire_Ichou pour une visite chantée qui redonne vie à ces joyaux du patrimoine médiéval. https://t.co/Q07SSvghbm,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",1251749929,2022-06-12T16:41:32.000Z,,
False,fr,1536025824935264257,"CABINET ALAGAPIN-GRAILLOT - 📍 75017 - PARIS
STAGE DROIT PENAL - DROIT DES ETRANGERS (6 MOIS)
📆 01/08/2022

https://t.co/1y1id2dbiN

#paris #avocat #penal #etrangers #stage #lawprofiler","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1460980795636654084,2022-06-12T16:41:09.000Z,,
False,fr,1536025794589478914,"@2205Jeremy @TimickDF Je ne suis pas d'accord !
Il faudrait arrêter de faire une généralité par professions.
Je suis fonctionnaire &amp; j'ai TOUJOURS votée !
#Infirmiere #APHP #Paris","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",918692186845089794,2022-06-12T16:41:02.000Z,1.4964562729122652e+18,
False,fr,1536025747172732928,Soirée électorale #legislatives avec l’équipe de l’#UCPL on se retrouve tous ensemble pour suivre les résultats en direct à la brasserie Aubrac paris Porte Orleans au cœur de la #circo7510 avec @sophietissier23 @Melyasni  candidat #circo7518 vous êtes tous bienvenus #Paris https://t.co/1WSry6Chcr,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",1375033463066263553,2022-06-12T16:40:50.000Z,,
False,fr,1536025729745428486,Donc si j'ai bien compris .. le #PSG  ne sait pas qui recruté . Et leurs #Recrutement se fait sur la base du choix des autres équipes ( Madrid voulais #Mbappé ils l'ont prolonger le Barça veux #Lewandowski #Paris  veux le recruté ) 😏 ce club n'a pas de personnalité #desolé https://t.co/QX9QU7aOJC,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1507248191854501890,2022-06-12T16:40:46.000Z,,
False,tr,1536025662158413827,PKK terör örgütü destekçileri Fransa'nın başkenti #Paris'te yürüyüş düzenledi. https://t.co/9e5LVmpZkg,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1526039272196870144,2022-06-12T16:40:30.000Z,,
False,es,1536025567979524096,"#NowPlaying Si tu no estas aqui - Rosana #radioking #bokaomw #doffouradio #bordeaux #france #paris #covid #musique #webradio #submityoursong #sendyoursong #peace #love #unity #mixité #vivreensemble #deuxièmetour

https://t.co/duzmpOV86g https://t.co/CVwRexToYb","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1390289676695654401,2022-06-12T16:40:08.000Z,,
False,fr,1536025523448594434,Bonjour #Paris👇👇 https://t.co/g4OOvoe3mC,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1213152530760261632,2022-06-12T16:39:57.000Z,,
False,fr,1536025465302949889,"Boutons de manchette ""The Skull"" fintions main pour homme 👍😎👔🇫🇷
https://t.co/AalwdF8N17
#shop #mode #gentleman #fashion #france #lifestyle #trendy #elegant #onlineshoppping #men #style #collection #paris #tendance #chic #love #ecommerce","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",187935234,2022-06-12T16:39:43.000Z,,
