url,username,created_at,description,profile_image_url,protected,verified,name,public_metrics,id,location,pinned_tweet_id
,LaMerovingienne,2012-07-08T20:50:28.000Z,"⚜️ Catholique confirmée.✝ ن  
 Rei publicae hostis ♔♕/""Qui ose gagne""/#CATROLL
Bonnes connaissances du Droit. #FILLESDECLOVIS. 🇫🇷 𓆦 🐓/
🚫STOP MP/JE BLOQUE!",https://pbs.twimg.com/profile_images/1531385596450570242/4LpD2Yi2_normal.jpg,False,False,La Mérovingienne🦋,"{'followers_count': 2063, 'following_count': 4195, 'tweet_count': 5800, 'listed_count': 1}",630516061,France,1527367420746276864
,KarabaKirikou,2018-04-04T05:56:18.000Z,🕉🧘‍♀️🕉🧘‍♂️🕉,https://pbs.twimg.com/profile_images/1460471574012829696/sj6c8JC5_normal.jpg,False,False,KarabaF_,"{'followers_count': 94, 'following_count': 540, 'tweet_count': 3740, 'listed_count': 1}",981410110072348672,"Chiang Mai, Thailand",
,NGoujaud,2022-04-08T13:13:11.000Z,,https://pbs.twimg.com/profile_images/1512418277431070725/qECw1cga_normal.png,True,False,Nelly Goujaud,"{'followers_count': 2, 'following_count': 2217, 'tweet_count': 120, 'listed_count': 0}",1512414247422152705,,
,bealwaysmodish,2013-10-30T22:06:28.000Z,"✨Passionnée d’art, d’architecture et d’Histoire du #XVIIIèmesiècle #Yvelines #HubertRobert #apprendrelefrançais #englishproficiency #BreastCancerCare pro",https://pbs.twimg.com/profile_images/1427690908477280258/eWfYqc-V_normal.jpg,False,False,Sabrina D M 🇮🇹🇺🇦,"{'followers_count': 44, 'following_count': 164, 'tweet_count': 359, 'listed_count': 1}",2165549312,"🏙 🌈Milan, Lombardy, ITA ",
,Pragmatic4,2012-05-18T18:50:07.000Z,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,False,Pragmatic24,"{'followers_count': 73, 'following_count': 354, 'tweet_count': 66190, 'listed_count': 1}",584144073,,
https://t.co/ZF4gJ21dFF,krokodjile,2011-09-16T17:35:55.000Z,entreprises acronymes hate account (tropisme RATP et SNCF),https://pbs.twimg.com/profile_images/1343514464075866112/1sHtUv2k_normal.jpg,False,False,Y,"{'followers_count': 310, 'following_count': 158, 'tweet_count': 36300, 'listed_count': 7}",374644881,"Paris, France",
,camrichyoung,2019-08-15T12:56:46.000Z,,https://pbs.twimg.com/profile_images/1161986652774027264/tVCPMD3G_normal.jpg,False,False,camrichyoung,"{'followers_count': 53, 'following_count': 633, 'tweet_count': 165, 'listed_count': 0}",1161985080681795585,"Asnières-sur-Seine, France",
,pepere_le,2021-12-10T17:05:58.000Z,,https://pbs.twimg.com/profile_images/1469352763184267267/kHlFLzfo_normal.jpg,True,False,Le Pépére,"{'followers_count': 8, 'following_count': 500, 'tweet_count': 4, 'listed_count': 0}",1469352646834331656,,
,1948BettyBoop,2022-03-18T20:39:15.000Z,"compte ouvert depuis 2018,pas en 2022
  UNE MAJORITÉ POUR RENAISSANCE
Professeur Lettres Anciennes en Sorbonne
Diplômée Histoire de l'art
Synergologie .",https://pbs.twimg.com/profile_images/1522762138795790336/RsbxL0HG_normal.jpg,False,False,Alicia JE MARCHE DEPUIS 2017,"{'followers_count': 1251, 'following_count': 1826, 'tweet_count': 10990, 'listed_count': 1}",1504920073374474242,Dans un monde de violence ,
,CaliRosa4,2017-05-04T00:09:53.000Z,,https://pbs.twimg.com/profile_images/1419643299221155840/llqZsgg7_normal.jpg,False,False,Cali,"{'followers_count': 361, 'following_count': 412, 'tweet_count': 2019, 'listed_count': 1}",859922994285748226,,
,Shark745i,2022-04-15T20:58:53.000Z,beaucoup de passions,https://pbs.twimg.com/profile_images/1535674911783542785/k0r2pzMh_normal.jpg,False,False,shark.,"{'followers_count': 13, 'following_count': 26, 'tweet_count': 230, 'listed_count': 0}",1515072118945419275,LIMOGES 87,
,AbdoulayeRachel,2022-05-17T18:40:27.000Z,Servante d'hôtel au France,https://pbs.twimg.com/profile_images/1526634038190022664/xuuyMzst_normal.jpg,True,False,Abdoulaye Rachel,"{'followers_count': 0, 'following_count': 68, 'tweet_count': 4, 'listed_count': 0}",1526633679266668547,,
,AlbertWemaere,2017-11-19T12:40:11.000Z,,https://pbs.twimg.com/profile_images/1213149504008019968/sPppG0pe_normal.jpg,True,False,albert wemaere,"{'followers_count': 9, 'following_count': 268, 'tweet_count': 48, 'listed_count': 0}",932226999363555329,"Paris, France",
,JeanHonorain,2014-08-22T12:45:41.000Z,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,False,Jean Honorain,"{'followers_count': 9, 'following_count': 20, 'tweet_count': 0, 'listed_count': 0}",2754846590,,
,FortdesHalles,2022-04-28T17:00:42.000Z,,https://pbs.twimg.com/profile_images/1519725818141937664/Q1cErajP_normal.jpg,True,False,Vince de Spéra,"{'followers_count': 0, 'following_count': 189, 'tweet_count': 0, 'listed_count': 0}",1519723177655558144,,
,beryl_kelman,2016-12-20T16:04:11.000Z,,https://pbs.twimg.com/profile_images/1194236366076489729/GLLjYpAb_normal.jpg,False,False,Béryl Kelman,"{'followers_count': 1331, 'following_count': 4543, 'tweet_count': 6183, 'listed_count': 1}",811240790559248384,Paris 17,1513482681375416320
,ericrenardwww,2009-04-07T22:00:52.000Z,,https://pbs.twimg.com/profile_images/758329856455303170/1IRr421A_normal.jpg,False,False,P,"{'followers_count': 258, 'following_count': 4979, 'tweet_count': 1, 'listed_count': 0}",29557843,,
,Levesque3Renald,2021-11-18T20:58:00.000Z,Sens de humour sociable j'aime discuter avec les gens,https://pbs.twimg.com/profile_images/1461438563275485190/RLXEB4cF_normal.png,False,False,Renald Levesque,"{'followers_count': 302, 'following_count': 3610, 'tweet_count': 608, 'listed_count': 2}",1461438067974230023,,
,mangha163,2011-01-30T18:54:13.000Z,,https://pbs.twimg.com/profile_images/1525888863327211522/YiMidAh__normal.jpg,True,False,ghazi al mannai,"{'followers_count': 94, 'following_count': 4533, 'tweet_count': 188, 'listed_count': 0}",245040732,hammamet-tunisie,
,LoursOlivier,2019-07-15T17:45:00.000Z,un véritable caractère d'Ours,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,False,Olivier Lours,"{'followers_count': 17, 'following_count': 21, 'tweet_count': 1147, 'listed_count': 0}",1150823590952099846,"Paris, Frankreich",
,OlympeEt,2021-07-06T08:55:35.000Z,"Conception de vecteur nautique civil et militaire.
Spécialiste design de bateau haute performance, transfert techno et de l'industrialisation. Pilotage, Tests.",https://pbs.twimg.com/profile_images/1413180080747163652/wfOMToeQ_normal.jpg,False,False,Olympe et Trianon / BE Pirenn-Seawolf,"{'followers_count': 65, 'following_count': 330, 'tweet_count': 601, 'listed_count': 1}",1412334302617128960,,
,_Asti___,2013-10-20T12:37:53.000Z,,https://pbs.twimg.com/profile_images/546379610519515136/o24EDUzT_normal.jpeg,True,False,Ричард Клн 😎,"{'followers_count': 30, 'following_count': 556, 'tweet_count': 508, 'listed_count': 0}",1975023385,Chamonix-Mont-Blanc,
,elephantgeek,2009-07-07T16:15:31.000Z,"Transition énergétique, urbanisme & patrimoine. Nanars et pop-culture, aussi. Papa à vélo.",https://pbs.twimg.com/profile_images/1383388006032166917/xzT6p4nF_normal.jpg,False,False,Matthieu D.,"{'followers_count': 706, 'following_count': 830, 'tweet_count': 6875, 'listed_count': 34}",54592827,"Paris 17, France",
,vero71380,2011-09-18T13:16:21.000Z,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,False,vero,"{'followers_count': 44, 'following_count': 157, 'tweet_count': 59, 'listed_count': 0}",375624584,,
,ValTessier_17,2019-01-12T20:55:03.000Z,Avocate | #Urbanisme🏘#Enviro🍀 #EngagementCitoyen🤝 #Europe 🇪🇺| Mum 👶👶👶 | Versailles & Paris17 | Cofondatrice @HistoireParis17 @paris17sengage,https://pbs.twimg.com/profile_images/1394653940411686917/3L_ueBud_normal.jpg,False,False,Valentine Tessier 🇪🇺🇫🇷,"{'followers_count': 1356, 'following_count': 2461, 'tweet_count': 2790, 'listed_count': 11}",1084192052513030148,,
,lo_Vedelier,2022-04-12T12:55:18.000Z,"Je suis un magnifique T2, refait à neuf, situé au cœur de la station de ski de Laguiole. J’attends de vous recevoir 😉 Google: Lo vedelier d’aubrac 📞0670072696",https://pbs.twimg.com/profile_images/1513863605371998214/0mKhjF9W_normal.jpg,False,False,LO Vedeliér,"{'followers_count': 321, 'following_count': 3046, 'tweet_count': 1491, 'listed_count': 0}",1513863252270362630,laguiole,
,Masurefm,2012-11-08T12:10:08.000Z,,https://pbs.twimg.com/profile_images/1124513193664106496/mmpwndbM_normal.jpg,False,False,Masure Frédéric,"{'followers_count': 5, 'following_count': 60, 'tweet_count': 5, 'listed_count': 0}",934354183,,
,Rimski_korzakov,2016-03-20T23:51:58.000Z,Bonjour,https://pbs.twimg.com/profile_images/728303375712923649/2Lr8qsVs_normal.jpg,False,False,Moi,"{'followers_count': 40, 'following_count': 1124, 'tweet_count': 74, 'listed_count': 1}",711701849112518657,Ici,
,dairpuretdeauf1,2020-11-29T15:28:35.000Z,☢️ think twice,https://pbs.twimg.com/profile_images/1406007911990673416/_s-3kspA_normal.jpg,False,False,dairpuretdeaufraiche,"{'followers_count': 2, 'following_count': 57, 'tweet_count': 18, 'listed_count': 0}",1333070236971655168,,
,AlexDia67502299,2022-04-16T23:56:34.000Z,Hot,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,False,Alex Diaz,"{'followers_count': 176, 'following_count': 3100, 'tweet_count': 674, 'listed_count': 0}",1515479082661728257,,
,joemosch,2008-12-23T20:15:43.000Z,"Media/IP exec. Lawyer/MBA via Wisconsin/Cornell. @paccouncil. Please support 🇭🇰 (加油!), 🇹🇼, and 🇺🇦. INTJJJJ. Tweets are my own. DM for @signalapp.",https://pbs.twimg.com/profile_images/1273139899827437570/K2uIcmEy_normal.jpg,False,False,Joe Moschella,"{'followers_count': 2335, 'following_count': 3656, 'tweet_count': 10858, 'listed_count': 38}",18341320,,1524903793795551232
,daensf,2010-02-09T22:40:13.000Z,"Tout s'achète: l'amour, l'art, la planète Terre, vous, moi.",https://pbs.twimg.com/profile_images/1748859314/257291_10150222419918425_733898424_7081508_5816591_o_normal.jpg,True,False,fd,"{'followers_count': 35, 'following_count': 1008, 'tweet_count': 1, 'listed_count': 1}",112852481,paris,
,romanose3,2019-04-23T19:52:40.000Z,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,False,Rachid E Romanos,"{'followers_count': 0, 'following_count': 350, 'tweet_count': 0, 'listed_count': 0}",1120777527117668353,,
https://t.co/K2D31esyfk,Yahiko_TV,2011-05-28T22:59:16.000Z,Gameur et passionné d’Histoire et de patrimoine 🎮⚜️👑🏳️‍🌈 Mon Twitch: Yahiko_TV_ Mon code onirique sur #ACNH: DA-5244-0097-5377,https://pbs.twimg.com/profile_images/1524865571438923776/9QAaSIsm_normal.jpg,False,False,Квентін (Quentin) 🤴🏻⚜️👑,"{'followers_count': 152, 'following_count': 445, 'tweet_count': 2047, 'listed_count': 5}",307050138,Royaume de St-Louis,741734329202708480
,LiisaOrpana,2021-11-05T06:45:00.000Z,,https://pbs.twimg.com/profile_images/1498251046623322113/3Gxdc_Aj_normal.jpg,False,False,Lii,"{'followers_count': 21, 'following_count': 16, 'tweet_count': 762, 'listed_count': 0}",1456512737467568191,,
https://t.co/hNsrZhq1p9,HansZirngast,2009-02-20T17:48:21.000Z,Hans Zirngast | Atelier Hans Zirngast | hanszirngast | https://t.co/N5FtZXOB7Z | Artist | Designer | Author | Poet | Writer - from Europe - Worldwide,https://pbs.twimg.com/profile_images/1444669975797587973/JBj_ArVz_normal.jpg,False,False,Hans Zirngast,"{'followers_count': 461, 'following_count': 724, 'tweet_count': 3100, 'listed_count': 43}",21416657,Worldwide,1513452628054884355
,pierresimone4,2019-05-23T05:45:24.000Z,"Boomeuse. Mais pas que. 
Fille, petite-fille, arrière petite-fille et beaucoup plus loin encore.... de paysans.",https://pbs.twimg.com/profile_images/1448963490560024582/nnVSABnp_normal.jpg,False,False,pierre simone,"{'followers_count': 171, 'following_count': 636, 'tweet_count': 1690, 'listed_count': 0}",1131435941195866113,,
,shannon_sean,2013-11-21T21:31:47.000Z,"Engineering Consultant for Water and Sanitation. 
Interested in all things water, environmental, historical and financial. 
Based in Paris since 2009.",https://pbs.twimg.com/profile_images/1434211670017052677/E5XShftr_normal.jpg,False,False,Sean Shannon,"{'followers_count': 279, 'following_count': 3129, 'tweet_count': 1506, 'listed_count': 0}",2190461537,"Paris, France",
,MagicChrist2,2020-11-07T19:28:09.000Z,"🧨💥 L'OM c'est pas magique, c'est RÉEL 💥🧨",https://pbs.twimg.com/profile_images/1508172319012839440/0a3Ntbrr_normal.jpg,False,False,⚜ - Néo Paradis - ⚜,"{'followers_count': 556, 'following_count': 1101, 'tweet_count': 7090, 'listed_count': 3}",1325158070419394563,,1507813203773906945
,LedranCh,2013-03-26T14:29:43.000Z,"Adjoint au Maire du 17e Chargé de la Coordination des Travaux sur l’Espace Public, du suivi des Chantiers, des Mobilités Délégué du Quartier Pereire-Malesherbes",https://pbs.twimg.com/profile_images/1310596992226258946/Ga0nedFB_normal.jpg,False,False,Christophe Ledran,"{'followers_count': 842, 'following_count': 368, 'tweet_count': 5794, 'listed_count': 12}",1304274414,Paris 17ème,1283173601043189760
,menomnon,2014-01-28T16:50:20.000Z,Software engineer and linguist with long experience working in finance and living and working outside the US.,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,False,pat flaherty,"{'followers_count': 19, 'following_count': 172, 'tweet_count': 1438, 'listed_count': 0}",2315778398,SF East Bay,
,phle5960,2016-11-06T18:39:04.000Z,,https://pbs.twimg.com/profile_images/1224041791680200704/AqDGp5uT_normal.jpg,False,False,Phle,"{'followers_count': 5, 'following_count': 198, 'tweet_count': 0, 'listed_count': 0}",795334701653327872,,
,A_benari,2012-07-22T19:06:40.000Z,"juris consultus, amateur de cafés fins et de petits ponts",https://pbs.twimg.com/profile_images/2422697661/b06aeziylw6kvfwkbz72_normal.jpeg,False,False,Al.benari,"{'followers_count': 27, 'following_count': 290, 'tweet_count': 919, 'listed_count': 0}",711124394,"Paris, France",
https://t.co/sk2hDZ27SA,serviceproinfo,2018-11-09T10:11:38.000Z,Service pour les professionnels de l'information dirigé par le Père Laurent Stalla-Bourdillon - évêché de Paris,https://pbs.twimg.com/profile_images/1499481145217540099/5cWGSWYI_normal.jpg,False,False,Service pour les Professionnels de l'Information,"{'followers_count': 244, 'following_count': 1805, 'tweet_count': 352, 'listed_count': 1}",1060837307102740480,Paris,
,FK_ETP,2013-08-14T16:37:38.000Z,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,False,François K,"{'followers_count': 11, 'following_count': 126, 'tweet_count': 0, 'listed_count': 0}",1670952931,Paris ,
,Peonie45,2022-04-21T13:25:20.000Z,"Smart, belle, drôle, promise à un brillant avenir puis je me suis mariée et là tout a merdé. Parisienne (c'est important) qui fait la gueule",https://pbs.twimg.com/profile_images/1518899813588385793/Gt0K4Z00_normal.jpg,False,False,Peonie,"{'followers_count': 1250, 'following_count': 520, 'tweet_count': 377, 'listed_count': 0}",1517132181050695680,"Paris 14ème, France ",
,DuvehatJp,2021-04-20T14:11:50.000Z,"Citoyen Omega. 
Même pas lambda. Non représenté dans la classe politique. 
100% Gaulois réfractaire qui en a marre. Raison de plus pour l'ouvrir.",https://pbs.twimg.com/profile_images/1384514927101100032/eIJKx7a4_normal.jpg,False,False,Le Duvehat JP Ambroise,"{'followers_count': 796, 'following_count': 1515, 'tweet_count': 41081, 'listed_count': 2}",1384510027109650432,Breiz,
,sylvainboutier0,2022-03-09T01:30:26.000Z,"Complotiste,antivax,islamo-gauchiste,conspirationniste,non bien-pensant,du camp du mal,raoultiste, voleur de biberons et tout le reste.
Je déteste Larem.
😎",https://pbs.twimg.com/profile_images/1506667949079343114/wmnsqs2g_normal.jpg,False,False,Erbil Noinipo,"{'followers_count': 86, 'following_count': 30, 'tweet_count': 1526, 'listed_count': 1}",1501369638684438529,,1522315454831857665
,benozda,2018-06-08T16:31:05.000Z,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,False,benozda,"{'followers_count': 2, 'following_count': 16, 'tweet_count': 1, 'listed_count': 0}",1005125070019276801,,
,Pasdide11,2018-08-30T20:27:47.000Z,(votez nupes),https://pbs.twimg.com/profile_images/1534825860469035010/LHysVWOz_normal.jpg,False,False,Beaufy,"{'followers_count': 16, 'following_count': 885, 'tweet_count': 2388, 'listed_count': 0}",1035262828222013440,Brésil,
https://t.co/HDKd52n9II,DLP_15,2012-10-07T12:15:20.000Z,"Association reconnue d'Intérêt Général.

Actions citoyennes, culturelles, éducatives & sociales #Paris.

Nos contenus informatifs sont rigoureusement vérifiés.",https://pbs.twimg.com/profile_images/1353345816832970755/7Sp_n1vL_normal.jpg,False,False,DLP15,"{'followers_count': 308, 'following_count': 89, 'tweet_count': 1138, 'listed_count': 19}",866229948,75015,1528108344069828608
,GrenelleLambert,2021-11-21T18:43:50.000Z,,https://pbs.twimg.com/profile_images/1462559051129233410/0TdyCpUs_normal.jpg,False,False,Lambert Grenelle,"{'followers_count': 11, 'following_count': 91, 'tweet_count': 310, 'listed_count': 0}",1462491251962527751,Paris 15ème,
https://t.co/Deit28vKu8,Nico_dude,2009-10-07T21:16:32.000Z,"Looking into design, engineering and corporate culture problems at @haigoparis",https://pbs.twimg.com/profile_images/849714257063268352/cygSCP8J_normal.jpg,False,False,Nicolas Moreau,"{'followers_count': 1220, 'following_count': 1567, 'tweet_count': 14060, 'listed_count': 71}",80682624,"Paris, France",
https://t.co/6tJRAVlJeJ,PierreChevillar,2012-07-05T15:30:14.000Z,"Journaliste spécialisé #logement #immobilier, #crédit, #architecture #urbanisme, #numérique #i4emploiR. Mes tweets n’engagent que moi. RT≠approuvé. #vacciné😷",https://pbs.twimg.com/profile_images/1395620242437586944/ZMbr1xL8_normal.jpg,False,False,Pierre Chevillard,"{'followers_count': 12703, 'following_count': 12846, 'tweet_count': 50843, 'listed_count': 870}",627481225,"Paris, France",
